id,order_id,notary_id,messaged_at,responded_at,response
482915,589025,51190,8/25/16 17:50,8/25/16 20:45,available
482915,589025,62078,8/25/16 17:51,,
482938,589035,59676,8/25/16 17:53,,
482938,589035,71694,8/25/16 17:55,,
482938,589035,32983,8/25/16 17:55,,
482938,589035,65677,8/25/16 17:56,,
482938,589035,66680,8/25/16 18:00,,
482938,589035,70093,8/25/16 18:01,,
482938,589035,72140,8/25/16 18:01,8/25/16 18:02,not_available
482938,589035,40294,8/25/16 18:02,,
482938,589035,71783,8/25/16 18:03,8/25/16 18:08,not_available
482938,589035,50898,8/25/16 18:03,,
482938,589035,71971,8/25/16 18:03,,
482938,589035,65879,8/25/16 18:04,,
482938,589035,44807,8/25/16 18:04,8/25/16 18:09,available
482938,589035,51080,8/25/16 18:04,8/25/16 18:06,available
482985,589051,71151,8/25/16 18:05,8/25/16 18:06,available
482938,589035,61444,8/25/16 18:10,,
482938,589035,32932,8/25/16 18:11,,
482985,589051,65930,8/25/16 18:11,8/25/16 18:11,available
482938,589035,62783,8/25/16 18:11,,
482938,589035,70974,8/25/16 18:11,,
482985,589051,38668,8/25/16 18:19,,
482985,589051,65102,8/25/16 18:19,,
482985,589051,26196,8/25/16 18:20,8/25/16 18:22,not_available
482985,589051,70255,8/25/16 18:21,8/25/16 18:21,available
482985,589051,70544,8/25/16 18:29,8/25/16 18:30,not_available
482938,589035,64632,8/25/16 18:39,,
482938,589035,62217,8/25/16 18:39,,
482938,589035,42069,8/25/16 18:40,,
482938,589035,62260,8/25/16 18:40,,
482938,589035,64188,8/25/16 18:40,,
482938,589035,61677,8/25/16 18:42,,
482938,589035,52176,8/25/16 18:43,,
482938,589035,49052,8/25/16 18:43,,
482938,589035,61304,8/25/16 18:44,,
482938,589035,63376,8/25/16 18:45,,
482938,589035,40470,8/25/16 18:47,,
482938,589035,33009,8/25/16 18:47,,
483199,589345,38033,8/25/16 18:50,,
483199,589345,63528,8/25/16 18:51,8/25/16 18:51,available
482621,588760,57005,8/25/16 18:51,,
482621,588760,33024,8/25/16 18:52,,
482621,588760,33065,8/25/16 18:53,,
482621,588760,38401,8/25/16 18:54,,
482621,588760,41952,8/25/16 18:54,,
482621,588760,47683,8/25/16 18:55,,
482621,588760,53989,8/25/16 18:55,,
482621,588760,38748,8/25/16 18:56,,
482621,588760,33015,8/25/16 18:57,,
482621,588760,35913,8/25/16 18:58,,
482621,588760,39764,8/25/16 18:58,,
482621,588760,53801,8/25/16 18:59,,
482621,588760,58750,8/25/16 18:59,,
482621,588760,10273,8/25/16 19:02,,
482621,588760,11920,8/25/16 19:03,,
482621,588760,54107,8/25/16 19:06,,
482531,588309,56757,8/25/16 19:12,,
482531,588309,12051,8/25/16 19:19,,
482531,588309,41977,8/25/16 19:22,8/25/16 19:34,not_available
482531,588309,7433,8/25/16 19:23,,
482531,588309,47683,8/25/16 19:25,,
482531,588309,54107,8/25/16 19:27,,
482531,588309,38401,8/25/16 19:27,,
482531,588309,11920,8/25/16 19:28,,
482531,588309,57005,8/25/16 19:32,,
482531,588309,51222,8/25/16 19:35,,
483434,588616,26300,8/25/16 19:38,,
482531,588309,33024,8/25/16 19:39,,
483434,588616,51190,8/25/16 19:39,8/25/16 20:44,available
482531,588309,10274,8/25/16 19:40,,
483434,588616,68959,8/25/16 19:40,,
482531,588309,8242,8/25/16 19:49,,
482531,588309,68070,8/25/16 19:51,,
482531,588309,10241,8/25/16 19:54,,
482531,588309,42249,8/25/16 19:55,,
483528,589715,42069,8/25/16 19:57,8/25/16 19:59,not_available
483528,589715,32975,8/25/16 19:58,,
483528,589715,32932,8/25/16 19:58,,
483528,589715,44807,8/25/16 19:59,8/25/16 20:00,not_available
483528,589715,32930,8/25/16 19:59,,
483528,589715,40470,8/25/16 20:00,,
483859,588197,51644,8/25/16 20:59,,
480940,586907,41391,8/24/16 21:45,,
481275,586895,26300,8/24/16 22:50,,
481275,586895,55442,8/24/16 22:50,,
481275,586895,12705,8/24/16 22:51,8/24/16 22:56,not_available
481275,586895,54586,8/24/16 22:52,8/25/16 21:25,available
481275,586895,51190,8/24/16 22:52,8/24/16 22:53,not_available
481275,586895,26267,8/24/16 22:53,,
481275,586895,68959,8/24/16 22:56,,
477105,582817,32924,8/24/16 23:23,,
477105,582817,32966,8/24/16 23:23,,
477105,582817,33019,8/24/16 23:24,,
477105,582817,33046,8/24/16 23:25,,
477105,582817,33084,8/24/16 23:25,,
477105,582817,33089,8/24/16 23:25,,
477105,582817,33103,8/24/16 23:26,,
477105,582817,47678,8/24/16 23:28,,
477105,582817,49053,8/24/16 23:28,8/25/16 13:22,not_available
477105,582817,58740,8/24/16 23:29,,
477105,582817,8505,8/24/16 23:30,,
477105,582817,14303,8/24/16 23:30,,
477105,582817,14513,8/24/16 23:30,,
477105,582817,33011,8/24/16 23:32,,
477105,582817,33032,8/24/16 23:32,,
481594,587672,39842,8/25/16 0:09,,
481594,587672,32984,8/25/16 0:10,,
481594,587672,50898,8/25/16 0:11,,
481594,587672,59209,8/25/16 0:12,,
481594,587672,66765,8/25/16 0:12,,
481594,587672,55434,8/25/16 0:13,8/25/16 0:14,not_available
481594,587672,65110,8/25/16 0:15,,
481594,587672,71135,8/25/16 0:16,,
481594,587672,70093,8/25/16 0:16,,
481594,587672,71051,8/25/16 0:16,8/25/16 1:03,available
481594,587672,66680,8/25/16 0:17,,
481594,587672,59676,8/25/16 0:18,,
481594,587672,32932,8/25/16 0:19,,
481594,587672,69514,8/25/16 0:19,,
481643,587672,39842,8/25/16 0:25,,
481643,587672,32983,8/25/16 0:26,,
481643,587672,43215,8/25/16 0:28,,
481651,587766,39712,8/25/16 0:28,8/25/16 0:30,not_available
481643,587672,50898,8/25/16 0:29,,
481651,587766,26267,8/25/16 0:29,,
481643,587672,32954,8/25/16 0:29,8/25/16 0:50,not_available
481651,587766,26258,8/25/16 0:30,,
481651,587766,39399,8/25/16 0:31,8/25/16 2:54,not_available
481651,587766,42560,8/25/16 0:32,8/25/16 1:16,available
481651,587766,62078,8/25/16 0:33,,
481651,587766,28649,8/25/16 0:33,,
481651,587766,26378,8/25/16 0:34,,
481651,587766,67971,8/25/16 0:35,8/25/16 0:37,available
481777,578710,66657,8/25/16 1:24,,
481777,578710,43485,8/25/16 1:24,,
481777,578710,43483,8/25/16 1:25,,
481777,578710,65851,8/25/16 1:25,,
481777,578710,50133,8/25/16 1:26,8/25/16 1:27,not_available
481777,578710,63819,8/25/16 1:27,,
481777,578710,32895,8/25/16 1:27,,
481777,578710,65793,8/25/16 1:28,8/25/16 1:29,not_available
481785,578710,65851,8/25/16 1:30,,
481785,578710,50133,8/25/16 1:31,8/25/16 1:32,not_available
481785,578710,38196,8/25/16 1:31,,
481785,578710,63819,8/25/16 1:32,,
481785,578710,32895,8/25/16 1:32,,
481785,578710,72603,8/25/16 1:33,8/25/16 1:33,not_available
481785,578710,11751,8/25/16 1:34,,
434603,532588,43470,7/25/16 18:11,7/25/16 18:38,available
434603,532588,38308,7/25/16 18:11,,
434603,532588,64953,7/25/16 18:30,7/25/16 18:31,not_available
434603,532588,42374,7/25/16 18:31,7/26/16 4:36,not_available
434603,532588,65874,7/25/16 18:32,,
434603,532588,26223,7/25/16 18:34,7/25/16 18:34,available
434603,532588,26270,7/25/16 18:37,,
435056,535474,26258,7/25/16 19:56,,
435056,535474,45043,7/25/16 19:57,7/25/16 19:58,not_available
435056,535474,26267,7/25/16 19:57,7/25/16 20:00,not_available
435056,535474,28649,7/25/16 19:58,7/25/16 19:59,available
435056,535474,68959,7/25/16 19:59,7/25/16 20:16,available
435138,535565,68840,7/25/16 20:19,7/25/16 20:33,available
435138,535565,44178,7/25/16 20:20,7/25/16 20:44,available
435138,535565,59972,7/25/16 20:20,,
435138,535565,69645,7/25/16 20:21,,
435138,535565,26199,7/25/16 20:22,,
435138,535565,42750,7/25/16 20:23,7/25/16 20:24,available
435138,535565,71141,7/25/16 20:24,7/25/16 20:32,available
482273,588220,62215,8/25/16 15:27,,
482273,588220,65711,8/25/16 15:30,,
482448,572387,32983,8/25/16 16:10,,
482448,572387,44807,8/25/16 16:11,8/25/16 16:12,not_available
482448,572387,32921,8/25/16 16:12,,
482448,572387,33017,8/25/16 16:13,,
482448,572387,65786,8/25/16 16:14,8/25/16 16:20,not_available
482448,572387,71694,8/25/16 16:15,,
482448,572387,63620,8/25/16 16:15,8/25/16 16:15,available
482535,588616,39399,8/25/16 16:27,,
482535,588616,26300,8/25/16 16:27,8/25/16 17:32,not_available
482535,588616,26267,8/25/16 16:28,,
482535,588616,38245,8/25/16 16:28,,
482535,588616,51190,8/25/16 16:29,,
482535,588616,68959,8/25/16 16:29,,
482535,588616,54642,8/25/16 16:30,8/25/16 16:30,not_available
482535,588616,12705,8/25/16 16:30,8/25/16 16:59,not_available
482535,588616,36847,8/25/16 16:31,,
482735,579779,65879,8/25/16 17:11,,
482735,579779,32975,8/25/16 17:12,8/25/16 17:23,not_available
482748,582489,62217,8/25/16 17:12,8/25/16 17:12,available
482735,579779,59612,8/25/16 17:13,8/25/16 17:16,not_available
482735,579779,51077,8/25/16 17:14,,
482735,579779,32984,8/25/16 17:14,8/25/16 17:14,not_available
482735,579779,64647,8/25/16 17:14,,
482748,582489,72140,8/25/16 17:14,8/25/16 17:15,available
482763,588811,66483,8/25/16 17:14,,
482735,579779,65110,8/25/16 17:15,,
482735,579779,72140,8/25/16 17:16,,
482735,579779,71051,8/25/16 17:17,,
482735,579779,32954,8/25/16 17:17,,
482735,579779,66680,8/25/16 17:19,,
482735,579779,70093,8/25/16 17:19,,
482735,579779,71135,8/25/16 17:19,,
482735,579779,32928,8/25/16 17:20,,
482803,588925,32958,8/25/16 17:26,,
482803,588925,38110,8/25/16 17:27,,
482810,588927,71694,8/25/16 17:27,,
482803,588925,41740,8/25/16 17:28,,
482810,588927,52940,8/25/16 17:28,,
482810,588927,32981,8/25/16 17:29,8/25/16 17:30,not_available
482815,588933,39399,8/25/16 17:30,8/25/16 17:30,not_available
482815,588933,26267,8/25/16 17:30,,
482803,588925,33118,8/25/16 17:31,,
482815,588933,38245,8/25/16 17:31,8/25/16 17:32,not_available
482815,588933,68959,8/25/16 17:31,,
482810,588927,43489,8/25/16 17:32,,
482815,588933,26258,8/25/16 17:32,,
482810,588927,43475,8/25/16 17:32,,
482815,588933,42336,8/25/16 17:33,8/25/16 17:35,not_available
482810,588927,59676,8/25/16 17:33,,
482815,588933,55442,8/25/16 17:33,,
482810,588927,50360,8/25/16 17:33,,
482815,588933,12705,8/25/16 17:34,8/25/16 17:34,not_available
482810,588927,32930,8/25/16 17:34,,
482815,588933,54642,8/25/16 17:34,,
482803,588925,70362,8/25/16 17:34,8/25/16 17:35,not_available
482835,575639,53403,8/25/16 17:35,8/25/16 17:36,available
482815,588933,36847,8/25/16 17:35,,
482815,588933,67651,8/25/16 17:35,8/25/16 17:49,not_available
482803,588925,64647,8/25/16 17:35,,
482815,588933,64453,8/25/16 17:36,,
482810,588927,72140,8/25/16 17:36,8/25/16 17:37,not_available
482835,575639,12705,8/25/16 17:37,8/25/16 17:41,not_available
482810,588927,32944,8/25/16 17:37,,
482803,588925,45759,8/25/16 17:38,,
482835,575639,51190,8/25/16 17:38,8/25/16 20:45,available
482835,575639,39399,8/25/16 17:38,,
482835,575639,26258,8/25/16 17:39,,
482810,588927,32975,8/25/16 17:39,,
482835,575639,70259,8/25/16 17:39,8/25/16 17:51,available
482835,575639,26378,8/25/16 17:40,,
482835,575639,36847,8/25/16 17:41,,
482803,588925,43477,8/25/16 17:55,,
482803,588925,54875,8/25/16 17:56,,
482735,579779,32946,8/25/16 18:09,,
482735,579779,71783,8/25/16 18:10,8/25/16 18:11,available
482803,588925,8259,8/25/16 18:10,,
482803,588925,47691,8/25/16 18:12,,
483020,589114,68993,8/25/16 18:13,,
482803,588925,33082,8/25/16 18:13,,
483020,589114,36039,8/25/16 18:15,,
483020,589114,41912,8/25/16 18:15,,
482803,588925,32924,8/25/16 18:19,,
483020,589114,47697,8/25/16 18:20,8/25/16 18:22,available
483020,589114,29479,8/25/16 18:21,,
483020,589114,40930,8/25/16 18:22,8/25/16 18:29,not_available
482803,588925,56195,8/25/16 18:28,,
483159,589264,68840,8/25/16 18:45,8/25/16 18:45,not_available
483180,589264,26223,8/25/16 18:48,8/25/16 18:49,available
483180,589264,68840,8/25/16 18:49,8/25/16 18:50,not_available
483020,589114,38531,8/25/16 19:29,8/25/16 19:34,available
483020,589114,60612,8/25/16 19:30,8/25/16 19:35,not_available
483020,589114,32927,8/25/16 19:30,,
483020,589114,32994,8/25/16 19:31,,
483020,589114,63475,8/25/16 19:31,,
483020,589114,39160,8/25/16 19:32,,
483411,589577,65930,8/25/16 19:34,8/25/16 19:43,available
483411,589577,1742,8/25/16 19:35,,
483672,589549,62215,8/25/16 20:24,8/25/16 20:26,available
483721,589892,44125,8/25/16 20:32,8/25/16 20:38,available
483721,589892,68944,8/25/16 20:34,,
483859,588197,67102,8/25/16 20:59,,
483859,588197,40781,8/25/16 21:01,,
483859,588197,51176,8/25/16 21:02,8/26/16 18:16,not_available
483859,588197,69764,8/25/16 21:04,8/25/16 21:31,available
483859,588197,38668,8/25/16 21:04,,
483859,588197,58890,8/25/16 21:05,,
483859,588197,26329,8/25/16 21:06,,
483859,588197,65930,8/25/16 21:07,8/25/16 21:08,available
484056,590195,45043,8/25/16 21:31,,
484056,590195,26267,8/25/16 21:32,,
484056,590195,38245,8/25/16 21:32,,
484056,590195,51190,8/25/16 21:33,8/25/16 21:45,available
484056,590195,54642,8/25/16 21:35,,
484056,590195,26258,8/25/16 21:36,,
484056,590195,28649,8/25/16 21:36,,
484056,590195,64426,8/25/16 21:38,,
484056,590195,70320,8/25/16 21:39,8/25/16 21:40,available
484056,590195,39801,8/25/16 21:40,8/25/16 21:40,available
484110,590232,56760,8/25/16 21:43,,
484165,590318,41391,8/25/16 21:52,,
484165,590318,51077,8/25/16 21:52,,
484165,590318,36487,8/25/16 21:54,,
484165,590318,65110,8/25/16 21:54,8/25/16 22:45,available
484165,590318,71051,8/25/16 21:55,,
484165,590318,52940,8/25/16 21:55,,
484165,590318,66765,8/25/16 21:56,,
484165,590318,71694,8/25/16 21:56,8/25/16 22:49,available
484165,590318,32946,8/25/16 21:58,,
484165,590318,65786,8/25/16 21:58,8/25/16 22:03,not_available
484165,590318,66680,8/25/16 21:59,,
484165,590318,72140,8/25/16 21:59,,
484165,590318,71135,8/25/16 22:00,,
484165,590318,32928,8/25/16 22:00,,
484165,590318,42069,8/25/16 22:03,8/25/16 22:33,not_available
484165,590318,61444,8/25/16 22:03,,
484165,590318,70974,8/25/16 22:04,,
484266,590318,41391,8/25/16 22:09,,
484266,590318,39842,8/25/16 22:09,,
484266,590318,51077,8/25/16 22:10,,
436756,536860,26300,7/26/16 12:59,,
436756,536860,45043,7/26/16 13:00,,
436756,536860,38245,7/26/16 13:01,,
436756,536860,26258,7/26/16 13:02,,
436756,536860,65102,7/26/16 13:03,,
436756,536860,68959,7/26/16 13:04,,
436756,536860,26378,7/26/16 13:05,,
436756,536860,51802,7/26/16 13:06,,
436756,536860,42336,7/26/16 13:08,7/26/16 13:09,not_available
436756,536860,67971,7/26/16 13:10,7/26/16 14:34,available
436756,536860,54642,7/26/16 13:11,,
436756,536860,64912,7/26/16 13:11,,
437148,537262,42336,7/26/16 16:33,7/26/16 16:34,not_available
437148,537262,67971,7/26/16 16:33,7/26/16 16:36,available
437299,537379,33059,7/26/16 17:25,7/26/16 17:28,available
437299,537379,55339,7/26/16 17:25,7/26/16 20:15,available
437299,537379,38767,7/26/16 17:26,,
437299,537379,66654,7/26/16 17:27,7/26/16 17:27,available
438635,537600,59676,7/27/16 12:23,7/27/16 12:23,not_available
438635,537600,32983,7/27/16 12:23,7/27/16 12:29,not_available
438635,537600,41391,7/27/16 12:24,7/27/16 12:25,not_available
438635,537600,66765,7/27/16 12:24,,
438785,539064,32974,7/27/16 14:51,7/27/16 14:52,available
438785,539064,66415,7/27/16 14:52,7/27/16 14:55,available
438785,539064,62401,7/27/16 14:52,7/27/16 16:19,available
439399,539777,66657,7/27/16 18:54,7/27/16 18:55,available
439684,540119,44178,7/27/16 20:38,7/27/16 21:37,not_available
439684,540119,43469,7/27/16 20:38,7/27/16 22:12,available
439684,540119,68840,7/27/16 20:39,7/27/16 20:39,available
439905,540392,1742,7/27/16 21:52,7/27/16 22:18,available
439905,540392,26265,7/27/16 21:53,7/27/16 22:10,available
439905,540392,71514,7/27/16 21:53,7/27/16 23:24,available
439905,540392,35624,7/27/16 21:54,7/27/16 21:59,not_available
439905,540392,61541,7/27/16 21:55,7/27/16 21:56,available
439905,540392,70544,7/27/16 21:55,7/27/16 22:09,available
439925,540418,45117,7/27/16 21:59,7/27/16 21:59,available
439957,540437,38196,7/27/16 22:11,7/27/16 22:25,available
439957,540437,12355,7/27/16 22:11,,
439957,540437,63819,7/27/16 22:12,,
439957,540437,66654,7/27/16 22:12,7/27/16 22:13,available
439957,540437,36051,7/27/16 22:18,7/27/16 22:19,not_available
439957,540437,55339,7/27/16 22:18,,
439957,540437,68086,7/27/16 22:19,,
439957,540437,32895,7/27/16 22:19,,
439957,540437,48465,7/27/16 22:22,,
439957,540437,54238,7/27/16 22:22,7/27/16 22:23,not_available
439957,540437,11751,7/27/16 22:22,,
439957,540437,41757,7/27/16 22:24,,
439957,540437,67243,7/27/16 22:24,7/27/16 22:33,not_available
439957,540437,61144,7/27/16 22:33,,
439925,540418,26249,7/27/16 22:33,7/27/16 23:26,available
439957,540437,32979,7/27/16 22:33,,
440078,540604,66657,7/27/16 23:05,,
440078,540604,50133,7/27/16 23:05,7/27/16 23:30,not_available
440078,540604,63819,7/27/16 23:06,7/27/16 23:06,available
440078,540604,43485,7/27/16 23:06,7/27/16 23:21,not_available
440555,541147,62215,7/28/16 15:31,7/28/16 15:33,available
440555,541147,70276,7/28/16 15:32,,
440555,541147,26253,7/28/16 15:32,,
440555,541147,41206,7/28/16 15:32,,
440555,541147,53197,7/28/16 15:32,,
440555,541147,69645,7/28/16 15:33,7/28/16 15:34,available
484483,586280,53421,8/25/16 22:52,,
484483,586280,56469,8/25/16 22:52,,
484483,586280,32947,8/25/16 22:54,8/25/16 23:21,not_available
484483,586280,36057,8/25/16 22:55,,
484483,586280,66415,8/25/16 22:55,8/25/16 22:56,available
484483,586280,65436,8/25/16 22:56,8/25/16 22:56,not_available
484572,590710,65436,8/25/16 23:08,8/25/16 23:11,not_available
484572,590710,66415,8/25/16 23:09,8/25/16 23:10,available
484662,590700,65436,8/25/16 23:25,8/25/16 23:25,not_available
484662,590700,62401,8/25/16 23:25,,
484662,590700,50792,8/25/16 23:27,8/26/16 2:14,not_available
484662,590700,59748,8/25/16 23:28,,
484675,590790,71694,8/25/16 23:29,,
484675,590790,50684,8/25/16 23:29,,
484675,590790,41786,8/25/16 23:29,,
484675,590790,66765,8/25/16 23:30,,
484675,590790,71135,8/25/16 23:31,,
484675,590790,50898,8/25/16 23:33,,
484675,590790,44807,8/25/16 23:35,,
484675,590790,62260,8/25/16 23:35,,
484675,590790,64632,8/25/16 23:37,,
484675,590790,64188,8/25/16 23:37,,
484675,590790,62783,8/25/16 23:38,,
484675,590790,72933,8/25/16 23:41,,
484737,590803,45759,8/25/16 23:42,,
484737,590803,39053,8/25/16 23:42,8/25/16 23:43,not_available
484737,590803,38531,8/25/16 23:43,,
484751,588309,38196,8/25/16 23:45,,
484751,588309,66654,8/25/16 23:45,,
484737,590803,33118,8/25/16 23:46,,
484751,588309,55339,8/25/16 23:46,,
484737,590803,58971,8/25/16 23:47,,
484737,590803,32990,8/25/16 23:48,,
484737,590803,39160,8/25/16 23:48,,
484751,588309,32976,8/25/16 23:48,,
484737,590803,42396,8/25/16 23:49,,
484751,588309,51917,8/25/16 23:51,,
484751,588309,54238,8/25/16 23:52,,
484737,590803,39086,8/25/16 23:52,,
484751,588309,67249,8/25/16 23:53,,
484751,588309,41757,8/25/16 23:53,8/25/16 23:54,available
484751,588309,55819,8/25/16 23:56,,
484751,588309,12355,8/25/16 23:57,,
484751,588309,58248,8/25/16 23:58,,
484751,588309,38065,8/25/16 23:58,,
484751,588309,38209,8/26/16 0:01,,
484751,588309,58549,8/26/16 0:04,,
484751,588309,42606,8/26/16 0:04,8/26/16 0:33,not_available
484751,588309,43481,8/26/16 0:04,,
485020,591031,60538,8/26/16 0:56,,
485022,591023,50724,8/26/16 0:57,8/26/16 9:54,not_available
485020,591031,7433,8/26/16 0:57,,
485022,591023,1829,8/26/16 0:57,,
485020,591031,27851,8/26/16 0:57,,
485020,591031,38209,8/26/16 0:57,,
485020,591031,33088,8/26/16 0:58,,
485020,591031,33085,8/26/16 0:59,,
485020,591031,38854,8/26/16 1:02,,
485020,591031,50133,8/26/16 1:03,8/26/16 1:12,not_available
485039,590803,39053,8/26/16 1:05,8/26/16 2:01,not_available
485020,591031,66657,8/26/16 1:05,,
485020,591031,33064,8/26/16 1:05,,
485039,590803,38531,8/26/16 1:05,,
485020,591031,10242,8/26/16 1:06,,
485020,591031,67249,8/26/16 1:06,,
485020,591031,58248,8/26/16 1:07,,
485020,591031,11052,8/26/16 1:08,,
485039,590803,8293,8/26/16 1:09,,
485039,590803,33118,8/26/16 1:09,,
485039,590803,58971,8/26/16 1:09,,
485039,590803,47691,8/26/16 1:11,,
485039,590803,39086,8/26/16 1:15,,
485020,591031,66654,8/26/16 1:34,,
485020,591031,11751,8/26/16 1:35,,
485020,591031,33107,8/26/16 1:36,,
485020,591031,61144,8/26/16 1:36,,
485020,591031,54238,8/26/16 1:37,,
485020,591031,37947,8/26/16 1:38,,
485020,591031,32942,8/26/16 1:39,,
485020,591031,50064,8/26/16 1:40,,
485020,591031,11920,8/26/16 1:41,,
485020,591031,55819,8/26/16 1:41,,
485020,591031,8327,8/26/16 1:42,,
485020,591031,10274,8/26/16 1:43,,
485020,591031,41757,8/26/16 1:44,,
485020,591031,43484,8/26/16 1:44,,
485020,591031,50518,8/26/16 1:44,,
485020,591031,39764,8/26/16 1:46,8/26/16 1:53,not_available
483721,589892,67963,8/25/16 20:35,8/25/16 20:40,available
483721,589892,49046,8/25/16 20:36,,
483721,589892,59648,8/25/16 20:36,8/25/16 20:38,available
483721,589892,70536,8/25/16 20:36,8/25/16 20:37,not_available
483721,589892,55255,8/25/16 20:37,8/25/16 20:37,available
483860,589993,11529,8/25/16 20:59,,
483860,589993,32938,8/25/16 21:00,,
483860,589993,32922,8/25/16 21:01,,
483860,589993,33003,8/25/16 21:02,,
483887,590012,8302,8/25/16 21:04,,
483887,590012,39160,8/25/16 21:05,,
483860,589993,67241,8/25/16 21:05,,
483887,590012,33081,8/25/16 21:05,8/25/16 21:19,not_available
483860,589993,66415,8/25/16 21:06,8/25/16 21:07,available
483887,590012,58528,8/25/16 21:06,,
483860,589993,69596,8/25/16 21:06,,
483887,590012,40651,8/25/16 21:07,,
483916,589278,64028,8/25/16 21:07,,
483887,590012,58971,8/25/16 21:07,,
483916,589278,36487,8/25/16 21:08,,
483887,590012,39560,8/25/16 21:08,,
483916,589278,59209,8/25/16 21:09,,
483887,590012,49068,8/25/16 21:09,,
483916,589278,51077,8/25/16 21:09,,
483887,590012,35305,8/25/16 21:09,,
483935,589171,65930,8/25/16 21:09,,
483935,589171,1742,8/25/16 21:10,8/25/16 21:10,available
483887,590012,42396,8/25/16 21:10,,
483916,589278,32983,8/25/16 21:10,,
483916,589278,32984,8/25/16 21:11,,
483916,589278,57826,8/25/16 21:11,,
483887,590012,27811,8/25/16 21:12,,
483887,590012,47690,8/25/16 21:12,,
483916,589278,52940,8/25/16 21:12,,
483887,590012,8322,8/25/16 21:12,,
483916,589278,71135,8/25/16 21:13,,
483916,589278,65110,8/25/16 21:13,,
483887,590012,12182,8/25/16 21:13,,
483916,589278,40269,8/25/16 21:14,,
483916,589278,71051,8/25/16 21:14,,
483916,589278,52766,8/25/16 21:14,,
483916,589278,59612,8/25/16 21:15,,
483916,589278,43489,8/25/16 21:19,,
483916,589278,32932,8/25/16 21:19,,
483977,590130,67651,8/25/16 21:19,,
483916,589278,67712,8/25/16 21:20,,
483916,589278,66483,8/25/16 21:20,,
483916,589278,44886,8/25/16 21:21,,
483977,590130,26267,8/25/16 21:21,,
483977,590130,54586,8/25/16 21:22,8/25/16 21:24,available
483977,590130,51190,8/25/16 21:23,,
483977,590130,65245,8/25/16 21:27,,
483977,590130,39399,8/25/16 21:27,8/25/16 21:31,not_available
483977,590130,39712,8/25/16 21:29,8/25/16 21:44,available
483977,590130,26258,8/25/16 21:29,,
483977,590130,54642,8/25/16 21:30,,
483977,590130,67194,8/25/16 21:30,,
483977,590130,70259,8/25/16 21:31,,
483977,590130,28649,8/25/16 21:31,,
483977,590130,42360,8/25/16 21:32,,
483977,590130,58925,8/25/16 21:33,,
483977,590130,26280,8/25/16 21:34,,
483977,590130,64426,8/25/16 21:35,,
483916,589278,65682,8/25/16 22:04,,
483916,589278,41303,8/25/16 22:05,,
483916,589278,50360,8/25/16 22:06,,
483916,589278,57312,8/25/16 22:08,,
484255,590012,60612,8/25/16 22:08,,
484260,590417,66657,8/25/16 22:09,,
484255,590012,38531,8/25/16 22:09,,
484260,590417,65851,8/25/16 22:09,,
484255,590012,67546,8/25/16 22:09,,
484255,590012,54500,8/25/16 22:09,,
484255,590012,32927,8/25/16 22:10,,
484260,590417,72603,8/25/16 22:10,,
484260,590417,63819,8/25/16 22:10,,
484260,590417,36051,8/25/16 22:11,8/25/16 22:11,not_available
484255,590012,32994,8/25/16 22:11,,
484260,590417,43485,8/25/16 22:11,8/25/16 22:12,available
484255,590012,32929,8/25/16 22:13,,
484255,590012,8606,8/25/16 22:14,,
484255,590012,33081,8/25/16 22:15,8/25/16 22:26,not_available
484255,590012,57101,8/25/16 22:15,,
484255,590012,58528,8/25/16 22:15,,
484255,590012,40651,8/25/16 22:16,,
484255,590012,8293,8/25/16 22:17,,
484255,590012,70823,8/25/16 22:22,8/25/16 22:23,not_available
484255,590012,69693,8/25/16 22:32,,
484255,590012,32974,8/25/16 22:33,,
484255,590012,47687,8/25/16 22:33,,
484255,590012,70312,8/25/16 22:34,8/25/16 22:38,not_available
484255,590012,11529,8/25/16 22:35,,
484255,590012,67241,8/25/16 22:36,,
484255,590012,71862,8/25/16 22:36,,
484255,590012,27780,8/25/16 22:37,,
484255,590012,32947,8/25/16 22:37,8/25/16 22:52,not_available
484255,590012,32938,8/25/16 22:43,,
436820,536918,26253,7/26/16 14:05,7/26/16 14:05,not_available
436931,537020,47690,7/26/16 15:07,,
436931,537020,27811,7/26/16 15:07,,
436931,537020,60612,7/26/16 15:08,7/27/16 22:27,available
436931,537020,58528,7/26/16 15:09,,
436931,537020,42396,7/26/16 15:09,,
436931,537020,58971,7/26/16 15:09,,
436931,537020,47677,7/26/16 15:10,,
436931,537020,41740,7/26/16 15:10,7/26/16 15:18,not_available
436931,537020,8302,7/26/16 15:10,,
436931,537020,10269,7/26/16 15:11,,
436931,537020,14303,7/26/16 15:11,,
436931,537020,40490,7/26/16 15:12,,
436931,537020,32927,7/26/16 15:13,,
436931,537020,39160,7/26/16 15:14,,
436931,537020,32981,7/26/16 15:15,,
436931,537020,38780,7/26/16 15:15,7/26/16 15:16,not_available
436931,537020,33081,7/26/16 15:15,7/26/16 15:16,not_available
436931,537020,32930,7/26/16 15:16,,
436957,537054,66921,7/26/16 15:20,,
436931,537020,32944,7/26/16 15:34,,
436931,537020,67712,7/26/16 15:35,7/26/16 15:35,available
436931,537020,33118,7/26/16 15:35,,
437426,537551,48465,7/26/16 18:11,,
437426,537551,38767,7/26/16 18:12,,
437426,537551,44665,7/26/16 18:12,7/26/16 18:14,not_available
